year,make,model,variant,body_type,no_of_seats,build_date,compliance_date,vin,rego_no,rego_state,rego_expiry,no_of_plates,no_of_cylinders,engine_capacity,fuel_type,transmission,odometer_reading,odometer_unit,exterior_colour,interior_colour,key,spare_key,owners_manual,service_history,engine_turns_over,location,url,general_condition,features_list,bids,price,time_remaining_or_date_sold,status
2009,VOLKSWAGEN,CARAVELLE,96kW SWB T5 T/B Auto 8 Seats,People Mover,8.0,2009-10,2010-09,WV2ZZZ7HZ9H164676,2CJ7XX,VIC,21-07-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,5.0,2.5,Diesel,Automatic,168052,km,White,Grey,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21051306/motor-vehicles-motor-cycles/2009-volkswagen-caravelle-96kw-swb-t5-t-b-auto-8-seats,Dents or marks on body consistent with age and kilometres.,"Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Third Row Seat, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 722",0.0,,,referred
2017,Subaru,Forester,2.0D-L S4 Turbo Diesel CVT Wagon,Wagon,5.0,2017-07,2017-08,JF2SJDKY5JG097632,1PV7XY,VIC,"Sold Unregistered, Without Plates",0.0,4.0,2,Diesel,CVT,219297,km,Gold,Black,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21051307/motor-vehicles-motor-cycles/2017-subaru-forester-2-0d-l-s4-turbo-diesel-cvt-wagon,Dents or marks on body consistent with age and kilometres.,"Air Conditioning, Auto Control, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Power Steering, Reversing Camera, Roof Rail, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 1238 (350560)",0.0,,,referred
2012,Ford,Territory,Titanium (RWD) SZ Automatic 7 Seats Wagon,Wagon,7.0,2012-09,2012-09,6FPAAAJGATCY93076,1KB6GR,VIC,15-01-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,6.0,4,Petrol,Automatic,164308,km,Navy Blue,Black Leather,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21051308/motor-vehicles-motor-cycles/2012-ford-territory-titanium-rwd-sz-automatic-7-seats-wagon,"Front Seat Scratches Drivers and slight tear
Dents or marks on body consistent with age and kilometres.
Paint peeling Bonnet","Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Park Distance Control Rear, Power Steering, Roof Rail, Third Row Seat, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 680",0.0,,,referred
2007,Mercedes,Benz,ML350 W164 Automatic Wagon,Wagon,5.0,2007-01,2007-02,WDC1641862A222931,UQE012,VIC,28-05-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,6.0,3.5,Petrol,Automatic,195866,km,Silver,Black Leather,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21051313/motor-vehicles-motor-cycles/2007-mercedes-benz-ml350-w164-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Medium Scratch on Various parts of panel.
Comment: Steering system requires attention. Seizes up at times
Comment: Steering system requires attention. Seizes up at times","Air Conditioning, Auto Control, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 580 (350630)",0.0,,,referred
2013,Volkswagen,Golf,90TSI Comfortline A7 Automatic Hatchback,Hatchback,5.0,2013-06,2013-08,WVWZZZAUZEW030587,1AB9YB,VIC,07-11-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,1.4,Petrol,Automatic,235835,km,Black,Grey,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21051315/motor-vehicles-motor-cycles/2013-volkswagen-golf-90tsi-comfortline-a7-automatic-hatchback,"Dents or marks on body consistent with age and kilometres.
Medium Scuff on Back bar
Damaged Back left light.
Medium Scratch on passenger side","Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Reversing Camera, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 568C (350585)",0.0,,,referred
2010,Volkswagen,Caddy,TDI250 MAXI Turbo Diesel Automatic Van,Van,2.0,2010-12,Unable to locate,WV1ZZZ2KZBX249810,No plates,,"Sold Unregistered, Without Plates",0.0,4.0,1.6,Diesel,Automatic,266616,km,White,Grey,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21051343/motor-vehicles-motor-cycles/2010-volkswagen-caddy-tdi250-maxi-turbo-diesel-automatic-van,"Dents or marks on body consistent with age and kilometres.
Medium Dent on Various parts of panel
Large Scratch on Various parts of panel
Large Scuff on Various parts of panel
Paint cracked Various parts of panel","Air Conditioning, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Power Steering, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 325 (349101)",0.0,,,referred
2005,Ford,Courier,GL PH Automatic Dual Cab,Dual Cab Chassis,5.0,2005-02,2005-03,AFAEXXMJ2E5M00087,No plates,VIC,"Sold Unregistered, Without Plates",0.0,6.0,4,Petrol,Automatic,135120,km,White,Black,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21051354/motor-vehicles-motor-cycles/2005-ford-courier-gl-ph-automatic-dual-cab,"Dents or marks on body consistent with age and kilometres.
Medium Dent on Various parts of panel.
Large Scratch and Scuff on Various parts of panel.
Exterior: Non Factory Paint Around the vehicle
Exterior: Non Factory Paint Around the vehicle","Air Conditioning, CD Player, Power Steering, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 234 (350562)",0.0,,,referred
2017,Ford,Ranger,XL 3.2 (4x4) PX II Turbo Diesel Manual Cab Chassis,Cab Chassis,2.0,2017-03,2017-04,MNAUMAF50HW712383,1JV9FA,VIC,31-05-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,5.0,3.2,Diesel,Manual,214683,km,White,Grey,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21051366/motor-vehicles-motor-cycles/2017-ford-ranger-xl-3-2-4x4-px-ii-turbo-diesel-manual-cab-chassis,"Dents or marks on body consistent with age and kilometres.
Front Seat Stains Both seats
Front Seat worn Both seats
Corrosion visible Trailer part of vehicle","Air Conditioning, Auto Control, Bluetooth Capability, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Power Steering, Reversing Camera, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 572C (349100)",0.0,,,referred
2009,Mercedes,Benz,E500 Avantgarde W212 Automatic Sedan,Sedan,5.0,2009-05,2009-07,WDD2120722A027789,1BV6EM,VIC,28-08-2025- Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,8.0,5.5 approx.,Petrol,Automatic,,km,,Black Leather,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21051367/motor-vehicles-motor-cycles/2009-mercedes-benz-e500-avantgarde-w212-automatic-sedan,Dents or marks on body consistent with age and kilometres.,"Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Reversing Camera, Satellite Navigation, Sunroof, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 394 (350555)",0.0,,,referred
2014,Ford,Mondeo,LX TDCi MC Turbo Diesel Automatic Hatchback,Hatchback,5.0,2014-05,2014-07,WF0EXXGBBEEJ54659,,,"Sold Unregistered, Without Plates",2.0,4.0,2,Diesel,Automatic,211862,km,White,Grey,Yes,Yes,Yes,Yes,Yes,QLD,https://www.grays.com/lot/0001-50515838/motor-vehicles-motor-cycles/2014-ford-mondeo-lx-tdci-mc-turbo-diesel-automatic-hatchback,"Transmission Requires attention Strongly recommend inspection by qualified third party
Front Seat Stains Both
Dents or marks on body consistent with age and kilometres.
Front Cracked bumper.","Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Crash Test Star Rating 5, Location: 131-153 Main Beach Road, Pinkenba, QLD, 4008, Key No: K-228 GV350712",0.0,,,referred
2017,Volkswagen,Crafter,35 MWB TDI300 RUNNER Turbo Diesel Manual Van,Van,2.0,Unable to locate,2017-04,WV1ZZZ2EZH6001086,,,"Sold Unregistered, Without Plates",0.0,4.0,2,Diesel,Manual,282151,km,White,Grey,Yes,No,No,No,Yes,QLD,https://www.grays.com/lot/0001-50515840/motor-vehicles-motor-cycles/2017-volkswagen-crafter-35-mwb-tdi300-runner-turbo-diesel-manual-van,"Windscreen Chipped or Cracked.
Door card Worn.
Front Seat worn Both
Seat Torn Drivers
Body/panel damage RH middle guard
Damaged LH tail light
Body/panel damage LHS,RHS and rear of vehicle
Door Mirror Broken Left
Engine Water Leak","Air Conditioning, Bluetooth Capability, Bull Bar, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Power Steering, Location: 131-153 Main Beach Road, Pinkenba, QLD, 4008, Key No: K-242 GV350798",0.0,,,referred
2017,Hyundai,Accent,Active RB CVT Hatchback,Hatchback,5.0,2017-07,2017-08,KMHCT51BTJU356426,,,"Sold Unregistered, Without Plates",0.0,4.0,1.4,Petrol,CVT,152253,km,White,Black,Yes,Yes,Yes,Yes,Yes,QLD,https://www.grays.com/lot/0001-50515841/motor-vehicles-motor-cycles/2017-hyundai-accent-active-rb-cvt-hatchback,"Front Seat Stains Both seats
Dents or marks on body consistent with age and kilometres.","Air Conditioning, Bluetooth Capability, Central Locking, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Crash Test Star Rating 5, Location: 131-153 Main Beach Road, Pinkenba, QLD, 4008, Key No: K-70 GV349534",36.0,,,referred
2015,Volkswagen,Golf,92TSI TRENDLINE A7 Automatic Hatchback,Hatchback,5.0,2015-09,2016-02,WVWZZZAUZGW117838,,,"Sold Unregistered, Without Plates",2.0,4.0,1.4,Petrol,Automatic,158801,km,Maroon,Grey,Yes,No,Yes,Yes,Yes,QLD,https://www.grays.com/lot/0001-50515842/motor-vehicles-motor-cycles/2015-volkswagen-golf-92tsi-trendline-a7-automatic-hatchback,"Medium Scratch on Bonnet
Dents or marks on body consistent with age and kilometres.
Large Scuff on Lhr guard
Medium Scuff on Rear bumper
Front Seat Stains driver","Air Conditioning, Bluetooth Capability, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Reversing Camera, Roof Racks, Crash Test Star Rating 5, Location: 131-153 Main Beach Road, Pinkenba, QLD, 4008, Key No: K-989 GV348413",0.0,,,referred
2011,Hyundai,i20,Active PB Automatic Hatchback,Hatchback,5.0,2011-07,2011-09,MALBB51CMBM334816,,,"Sold Unregistered, Without Plates",0.0,4.0,1.4,Petrol,Automatic,218993,km,Black,Grey,Yes,No,Yes,Yes,Yes,QLD,https://www.grays.com/lot/0001-50515844/motor-vehicles-motor-cycles/2011-hyundai-i20-active-pb-automatic-hatchback,"Door card Worn.
Dents or marks on body consistent with age and kilometres.
Paint fading Bonnet, roof and door handles
Windscreen Chipped or Cracked.
Transmission Requires attention Strongly recommend inspection by qualified third party","Air Conditioning, CD Player, Central Locking, Climate Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Crash Test Star Rating 4, Location: 131-153 Main Beach Road, Pinkenba, QLD, 4008, Key No: K-42 GV349228",29.0,,,referred
2013,Nissan,Dualis,Ti-L +2 J10 III CVT 7 Seats Wagon,Wagon,7.0,2013-08,2013-12,SJNJBNJ10A7195202,,,"Sold Unregistered, Without Plates",,4.0,2,Petrol,CVT,101152,km,Black,Black Leather,Yes,Yes,Yes,Yes,Yes,QLD,https://www.grays.com/lot/0001-50712144/motor-vehicles-motor-cycles/2013-nissan-dualis-ti-l-2-j10-iii-cvt-7-seats-wagon,"Hail damage visible.
Dents or marks on body consistent with age and kilometres.
Medium Scratch on RH front door and guard","Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Heated Front Seats, Leather Trim, MP3 Capability, Power Steering, Reversing Camera, Roof Rail, Satellite navigation system, Sunroof, Third Row Seat, Crash Test Star Rating 5, Location: 131-153 Main Beach Road, Pinkenba, QLD, 4008, Key No: K-215 GV350505",86.0,,,referred
2007,Land,Rover,Discovery SE SERIES 3 Turbo Diesel Automatic 7 Seats Wagon,Wagon,7.0,2007-11,2008-01,SALLAAA138A468016,1INB729,WA,29-11-2025 - Registration will only be transferred to the registered bidder who must hold a valid WA Licence otherwise vehicle will be sold unregistered. Vehicle Sold Without Roadworthy,2.0,6.0,2.7,Diesel,Automatic,217578,km,Black,Cream Leather,Yes,Yes,No,Yes - see attached Service Receipt,Yes,WA,https://www.grays.com/lot/0001-9060947/motor-vehicles-motor-cycles/2007-land-rover-discovery-se-series-3-turbo-diesel-automatic-7-seats-wagon,Dents or marks on body consistent with age and kilometres.,"Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, Park Distance Control Rear, Power Steering, Third Row Seat, Crash Test Star Rating 4, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: 6F",0.0,,,referred
2006,Hyundai,Terracan,CRDi Turbo Diesel Automatic Wagon,Wagon,5.0,2006-09,2006-12,KMHNM81XR6U218193,1ERL295,WA,04-08-2025 - Registration will only be transferred to the registered bidder who must hold a valid WA Licence otherwise vehicle will be sold unregistered. Vehicle Sold Without Roadworthy,2.0,4.0,2.9,Diesel,Automatic,191529,km,Silver,Grey,Yes,No,Yes,Yes,Yes,WA,https://www.grays.com/lot/0001-9060951/motor-vehicles-motor-cycles/2006-hyundai-terracan-crdi-turbo-diesel-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Medium Scratch on either side
Seats Removed","Air Conditioning, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Roof Rail, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: 44a",28.0,,,referred
2017,Toyota,Landcruiser,Prado GX (4x4) GDJ150R Turbo Diesel Automatic Wagon,Wagon,5.0,2017-10,2017-11,JTEBR3FJ90K077398,1GKZ799,WA,31-08-2025 - Registration will only be transferred to the registered bidder who must hold a valid WA Licence otherwise vehicle will be sold unregistered. Vehicle Sold Without Roadworthy,2.0,4.0,2.8,Diesel,Automatic,261049,km,White,Grey,Yes,Yes,Yes,Yes,Yes,WA,https://www.grays.com/lot/0001-9060998/motor-vehicles-motor-cycles/2017-toyota-landcruiser-prado-gx-4x4-gdj150r-turbo-diesel-automatic-wagon,Dents or marks on body consistent with age and kilometres.,"Air Conditioning, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Reversing Camera, Crash Test Star Rating 5, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: 16E",226.0,,,referred
2021,Nissan,X-Trail,ST-L FWD T32 CVT Wagon,Wagon,5.0,2021-03,2021-05,JN1TBAT32A0079336,DB95AH,NSW,"Sold Unregistered, Without Plates",,4.0,2.5,Petrol,CVT,69293,km,White,Black,Yes,Yes,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10349328/motor-vehicles-motor-cycles/2021-nissan-x-trail-st-l-fwd-t32-cvt-wagon,"Dents or marks on body consistent with age and kilometres.
Large dents on roof
Interior: Wear and tear on interior consistent with age and kilometers travelled","Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Heated Front Seats, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Roof Rail, Satellite navigation system, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 488",31.0,,,referred
2019,Skoda,Octavia,110TSI NE Automatic Wagon,Wagon,5.0,2019-07,2019-10,TMBKC7NE0K0253643,CR34EF,NSW,"Sold Unregistered, Without Plates",,4.0,1.4,Petrol,Automatic,147735,km,White,Grey,Yes,Yes,Yes,No,Yes,NSW,https://www.grays.com/lot/0001-10349329/motor-vehicles-motor-cycles/2019-skoda-octavia-110tsi-ne-automatic-wagon,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Bluetooth Capability, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Roof rail/roof rack, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 529",109.0,,,referred
2021,Mitsubishi,Outlander,ES 2WD ZL CVT Wagon,Wagon,5.0,2021-04,2021-04,JMFXTGF8WLJ005481,DB67CU,NSW,"Sold Unregistered, Without Plates",,4.0,2.4,Petrol,CVT,51425,km,Black,Black,Yes,Yes,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10349332/motor-vehicles-motor-cycles/2021-mitsubishi-outlander-es-2wd-zl-cvt-wagon,Dents or marks on body consistent with age and kilometres.,"Air Conditioning, Bluetooth Capability, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 541",187.0,,,referred
2021,Renault,Koleos,ZEN 4x2 XZG CVT Wagon,Wagon,5.0,2021-07,2021-08,VF1RZG009M0361639,DD13WN,NSW,"Sold Unregistered, Without Plates",,4.0,2.5,Petrol,CVT,88595,km,Grey,Black,Yes,Yes,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10349335/motor-vehicles-motor-cycles/2021-renault-koleos-zen-4x2-xzg-cvt-wagon,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Bluetooth Capability, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Heated Front Seats, Hill Holder System, Leather trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Reversing Camera, Roof Rail, Satellite navigation system, N/I, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 222",121.0,,,referred
